data	iloœæ wody dop³yw	suma w zbiorniku po pó³nocy	po odlaniu 	suma w zbiorniku o 8.00	z1	z2	z3									
04.06.2017	2627	326194	326194	319670			319671									
05.06.2017	2878	322297	322297	315851			315852									
06.06.2017	1910	318729	318729	312354			312355									
07.06.2017	1437	314264	314264	307978			307979									
08.06.2017	2805	309415	309415	303226			303227									
09.06.2017	3048	306031	306031	299910			299911									
10.06.2017	3350	302958	302958	296898			296899									
11.06.2017	2095	300248	300248	294243			294244									
12.06.2017	2590	296338	296338	290411			290412									
13.06.2017	3206	293001	293001	287140			287141									
14.06.2017	2991	290346	290346	284539			284540									
15.06.2017	4189	287530	287530	281779			281780									
16.06.2017	4970	285968	285968	280248			280249									
17.06.2017	10313	285218	285218	279513			279514									
18.06.2017	17905	289826	289826	284029			284030									
19.06.2017	26077	301934	301934	295895			295896									
20.06.2017	33599	321972	321972	315532			315533									
21.06.2017	38305	349131	349131	342148			342149									
22.06.2017	38336	380453	380453	372843			372844									
23.06.2017	32659	411179	411179	402955			402956									
24.06.2017	25628	435614	435614	426901			426902									
25.06.2017	17077	452529	452529	443478			443479									
26.06.2017	10182	460555	460555	451343			451344									
27.06.2017	6803	461525	461525	452294			452295									
28.06.2017	3225	459097	459097	449915			449916									
29.06.2017	4111	453140	453140	444077			444078									
30.06.2017	2415	448188	448188	439224			439225									
01.07.2017	2833	441639	441639	432806			432807									
02.07.2017	2949	435639	435639	426926			426927									
03.07.2017	2910	429875	429875	421277			421278									
04.07.2017	1925	424187	424187	415703			415704									
05.07.2017	2826	417628	417628	409275			409276									
06.07.2017	1722	412101	412101	403858			403859									
07.07.2017	2090	405580	405580	397468			397469									
08.07.2017	2364	399558	399558	391566			391567									
09.07.2017	3391	393930	393930	386051			386052									
10.07.2017	2553	389442	389442	381653			381654									
11.07.2017	2172	384206	384206	376521			376522									
12.07.2017	1861	378693	378693	371119			371120									
13.07.2017	1829	372980	372980	365520			365521									
14.07.2017	2573	367349	367349	360002			360003									
15.07.2017	2251	362575	362575	355323			355324									
16.07.2017	1921	357574	357574	350422			350423									
17.07.2017	2119	352343	352343	345296			345297									
18.07.2017	1883	347415	347415	340466			340467									
19.07.2017	2941	342349	342349	335502			335503									
20.07.2017	2721	338443	338443	331674			331675									
21.07.2017	3225	334395	334395	327707			327708									
22.07.2017	3109	330932	330932	324313			324314									
23.07.2017	2718	327422	327422	320873			320874									
24.07.2017	3342	323591	323591	317119			317120									
25.07.2017	3189	320461	320461	314051			314052									
26.07.2017	2995	317240	317240	310895			310896									
27.07.2017	1921	313890	313890	307612			307613									
28.07.2017	3020	309533	309533	303342			303343									
29.07.2017	3397	306362	306362	300234			300235									
30.07.2017	2375	303631	303631	297558			297559									
31.07.2017	3387	299933	299933	293934			293935									
01.08.2017	2076	297321	297321	291374			291375									
02.08.2017	2462	293450	293450	287581			287581									
03.08.2017	1990	290043	290043	284242			284243									
04.08.2017	1098	286232	286232	280507			280508									
05.08.2017	1472	281605	281605	275972			275973									
06.08.2017	3471	277444	277444	271895			271896									
07.08.2017	2778	275366	275366	269858			269859									
08.08.2017	2857	272636	272636	267183			267184									
09.08.2017	2523	270040	270040	264639			264640									
10.08.2017	2364	267162	267162	261818			261819									
11.08.2017	2324	264182	264182	258898			258899									
12.08.2017	1439	261222	261222	255997			255998									
13.08.2017	1428	257436	257436	252287			252288									
14.08.2017	3281	253715	253715	248640			248641									
15.08.2017	1892	251921	251921	246882			246883									
16.08.2017	2597	248774	248774	243798			243799									
17.08.2017	1844	246395	246395	241467			241468									
18.08.2017	1557	243311	243311	238444			238445									
19.08.2017	1584	240001	240001	235200			235201									
20.08.2017	1325	236784	236784	232048			232049									
21.08.2017	2316	233373	233373	228705			228706									
22.08.2017	2540	231021	231021	226400			226401									
23.08.2017	1788	228940	228940	224361			224362									
24.08.2017	2527	226149	226149	221626			221627									
25.08.2017	2379	224153	224153	219669			219670									
26.08.2017	2932	222048	222048	217607			217608									
27.08.2017	2678	220539	220539	216128			216129									
28.08.2017	3204	218806	218806	214429			214430									
29.08.2017	1483	217633	217633	213280			213281									
30.08.2017	2861	214763	214763	210467			210468									
31.08.2017	3190	213328	213328	209061			209062									
01.09.2017	3326	212251	212251	208005			208006									
02.09.2017	2483	211331	211331	207104			207105									
03.09.2017	2770	209587	209587	205395			205396									
04.09.2017	2855	208165	208165	204001			204002									
05.09.2017	2985	206856	206856	202718			202719									
06.09.2017	3360	205703	205703	201588			201589									
07.09.2017	2356	204948	204948	200849			200850									
08.09.2017	2911	203205	203205	199140			199141									
09.09.2017	3327	202051	202051	198009			198010									
10.09.2017	2104	201336	201336	197309			197310									
11.09.2017	2345	199413	199413	195424			195425									
12.09.2017	1898	197769	197769	193813			193814									
13.09.2017	2659	195711	195711	191796			191797									
14.09.2017	3091	194455	194455	190565			190566									
15.09.2017	3510	193656	193656	189782			189783									
16.09.2017	2994	193292	193292	189426			189427									
17.09.2017	3708	192420	192420	188571			188572									
18.09.2017	2367	192279	192279	188433			188434									
19.09.2017	1825	190800	190800	186984			186984									
20.09.2017	3454	188809	188809	185032			185033									
21.09.2017	3699	188486	188486	184716			184717									
22.09.2017	2221	188415	188415	184646			184647									
23.09.2017	4463	186867	186867	183129			183130									
24.09.2017	2592	187592	187592	183840			183841									
25.09.2017	3260	186432	186432	182703			182704									
26.09.2017	3207	185963	185963	182243			182244									
27.09.2017	3621	185450	185450	181741			181741									
28.09.2017	3856	185362	185362	181654			181655									
29.09.2017	4038	185510	185510	181799			181800									
30.09.2017	4373	185837	185837	182120			182121									
01.10.2017	3920	186493	186493	182763			182764									
02.10.2017	4871	186683	186683	182949			182950									
03.10.2017	4131	187820	187820	184063			184064									
04.10.2017	4598	188194	188194	184430			184431									
05.10.2017	4117	189028	189028	185247			185248									
06.10.2017	3693	189364	189364	185576			185577									
07.10.2017	4098	189269	189269	185483			185484									
08.10.2017	4154	189581	189581	185789			185790									
09.10.2017	3481	189943	189943	186144			186145									
10.10.2017	4347	189625	189625	185832			185833									
11.10.2017	4883	190179	190179	186375			186376									
12.10.2017	4378	191258	191258	187432			187433									
13.10.2017	4762	191810	191810	187973			187974									
14.10.2017	5794	192735	192735	188880			188881									
15.10.2017	3581	194674	194674	190780			190781									
16.10.2017	5055	194361	194361	190473			190474									
17.10.2017	4982	195528	195528	191617			191618									
18.10.2017	4268	196599	196599	192667			192668									
19.10.2017	6042	196935	196935	192996			192997									
20.10.2017	4714	199038	199038	195057			195058									
21.10.2017	5505	199771	199771	195775			195776									
22.10.2017	5854	201280	201280	197254			197255									
23.10.2017	6389	203108	203108	199045			199046									
24.10.2017	4356	205434	205434	201325			201326									
25.10.2017	5467	205681	205681	201567			201568									
26.10.2017	5240	207034	207034	202893			202894									
27.10.2017	6332	208133	208133	203970			203971									
28.10.2017	4550	210302	210302	206095			206096									
29.10.2017	6595	210645	210645	206432			206433									
30.10.2017	4854	213027	213027	208766			208767									
31.10.2017	5441	213620	213620	209347			209348									
01.11.2017	6136	214788	214788	210492			210493									
02.11.2017	4833	216628	216628	212295			212296									
03.11.2017	5128	217128	217128	212785			212786									
04.11.2017	5486	217913	217913	213554			213555									
05.11.2017	4993	219040	219040	214659			214660									
06.11.2017	5626	219652	219652	215258			215259									
07.11.2017	4996	220884	220884	216466			216467									
08.11.2017	4488	221462	221462	217032			217033									
09.11.2017	5069	221520	221520	217089			217090									
10.11.2017	6322	222158	222158	217714			217715									
11.11.2017	5045	224036	224036	219555			219556									
12.11.2017	5295	224600	224600	220108			220108									
13.11.2017	4381	225403	225403	220894			220895									
14.11.2017	3731	225275	225275	220769			220770									
15.11.2017	4877	224500	224500	220010			220010									
16.11.2017	4474	224887	224887	220389			220390									
17.11.2017	3843	224863	224863	220365			220366									
18.11.2017	3947	224208	224208	219723			219724									
19.11.2017	4658	223670	223670	219196			219197									
20.11.2017	4575	223854	223854	219376			219377									
21.11.2017	4101	223951	223951	219471			219472									
22.11.2017	3706	223572	223572	219100			219101									
23.11.2017	3339	222806	222806	218349			218350									
24.11.2017	5124	221688	221688	217254			217255									
25.11.2017	5162	222378	222378	217930			217931									
26.11.2017	5646	223092	223092	218630			218631									
27.11.2017	4593	224276	224276	219790			219791									
28.11.2017	3270	224383	224383	219895			219896									
29.11.2017	4100	223165	223165	218701			218702									
30.11.2017	4540	222801	222801	218344			218345									
01.12.2017	4523	222884	222884	218426			218427									
02.12.2017	3731	222949	222949	218490			218491									
03.12.2017	4704	222221	222221	217776			217777									
04.12.2017	3336	222480	222480	218030			218031									
05.12.2017	5261	221366	221366	216938			216939									
06.12.2017	3621	222199	222199	217755			217756									
07.12.2017	3093	221376	221376	216948			216949									
08.12.2017	2971	220041	220041	215640			215641									
09.12.2017	3795	218611	218611	214238			214239									
10.12.2017	2821	218033	218033	213672			213673									
11.12.2017	4393	216493	216493	212163			212164									
12.12.2017	3262	216556	216556	212224			212225									
13.12.2017	1945	215486	215486	211176			211177									
14.12.2017	2984	213121	213121	208858			208859									
15.12.2017	2663	211842	211842	207605			207606									
16.12.2017	2661	210268	210268	206062			206063									
17.12.2017	2086	208723	208723	204548			204549									
18.12.2017	3301	206634	206634	202501			202502									
19.12.2017	2611	205802	205802	201685			201686									
20.12.2017	1512	204296	204296	200210			200211									
21.12.2017	3598	201722	201722	197687			197688									
22.12.2017	3644	201285	201285	197259			197260									
23.12.2017	2057	200903	200903	196884			196885									
24.12.2017	1562	198941	198941	194962			194963									
25.12.2017	2531	196524	196524	192593			192594									
26.12.2017	4611	195124	195124	191221			191222									
27.12.2017	2380	195832	195832	191915			191916									
28.12.2017	3881	194295	194295	190409			190410									
29.12.2017	7421	194290	194290	190404			190405									
30.12.2017	7058	197825	197825	193868			193869									
31.12.2017	6540	200926	200926	196907			196908									
